sid,school_year,grade_level,ever_frpl
2839,2006,8,1
2839,2007,9,1
2840,2001,3,0
2840,2002,4,0
2840,2003,5,0
2840,2004,6,0
2840,2005,7,0
2840,2006,8,0
2840,2007,9,0
2841,2001,3,1
2841,2002,4,1
2841,2003,5,1
2841,2004,6,1
2841,2005,7,1
2841,2006,8,1
2841,2007,9,1
2842,2002,3,1
2842,2003,4,1
2842,2004,5,1
2842,2005,6,1
2842,2006,7,1
2842,2007,8,1
2843,2004,5,1
2843,2005,6,1
2843,2006,7,1
2843,2007,8,1
2844,2003,4,1
2844,2006,7,1
2844,2007,8,1
2846,2003,3,1
2847,2003,3,1
2847,2007,7,1
2848,2004,3,1
2848,2005,4,1
2848,2006,5,1
2848,2007,6,1
2850,2004,3,1
2850,2005,4,1
2850,2006,5,1
2850,2007,6,1
2851,2005,3,1
2851,2006,4,1
2851,2007,5,1
2852,2005,3,1
2852,2006,4,1
2852,2007,5,1
2853,2005,3,1
2853,2006,4,1
2853,2007,5,1
2855,2006,3,0
2855,2007,4,0
2856,2006,3,1
2856,2007,4,1
2857,2007,3,1
2858,2007,3,1
2861,2001,12,0
2862,2001,11,1
2862,2002,12,1
2862,2003,12,1
2863,2001,11,1
2863,2002,12,1
2864,2002,12,1
2864,2003,12,1
2866,2002,11,0
2866,2003,12,0
2867,2003,10,1
2867,2005,12,1
2868,2001,9,0
2868,2002,10,0
2868,2003,11,0
2868,2004,12,0
2869,2001,9,1
2869,2002,10,1
2869,2003,11,1
2869,2004,12,1
2871,2001,8,1
2871,2002,9,1
2871,2003,10,1
2871,2004,11,1
2871,2005,12,1
2872,2001,8,1
2872,2002,9,1
2873,2001,7,1
2873,2002,8,1
2873,2003,9,1
2873,2004,10,1
2873,2005,11,1
2873,2006,12,1
2874,2001,7,0
2874,2002,8,0
2874,2003,9,0
2874,2004,10,0
2874,2005,11,0
2874,2006,12,0
2875,2002,7,1
2875,2003,8,1
2875,2004,9,1
2875,2005,10,1
2875,2006,11,1
2875,2007,12,1
2876,2001,7,1
2876,2003,9,1
2876,2004,10,1
2876,2005,11,1
2876,2006,12,1
2878,2001,6,1
2879,2001,6,1
2879,2002,7,1
2879,2003,8,1
2879,2004,9,1
2879,2005,10,1
2879,2006,11,1
2879,2007,12,1
2880,2001,6,1
2880,2002,7,1
2880,2003,8,1
2880,2004,9,1
2881,2006,10,1
2881,2007,11,1
2882,2001,5,1
2882,2002,6,1
2882,2003,7,1
2882,2004,8,1
2884,2001,5,1
2884,2002,6,1
2884,2003,7,1
2884,2004,8,1
2884,2005,9,1
2884,2006,10,1
2884,2007,11,1
2885,2001,5,1
2885,2002,6,1
2885,2003,7,1
2885,2004,8,1
2885,2005,9,1
2885,2006,10,1
2885,2007,11,1
2886,2001,4,1
2886,2002,5,1
2886,2003,6,1
2887,2001,4,1
2887,2002,5,1
2887,2003,6,1
2887,2007,10,1
2888,2002,5,1
2888,2003,6,1
2888,2005,8,1
2888,2006,9,1
2890,2003,5,1
2890,2004,6,1
2890,2005,7,1
2890,2006,8,1
2890,2007,9,1
2891,2001,3,1
2891,2002,4,1
2891,2003,4,1
2891,2004,5,1
2891,2005,6,1
2891,2006,7,1
2891,2007,8,1
2892,2002,3,1
2892,2003,4,1
2892,2004,5,1
2892,2005,6,1
2892,2006,7,1
2892,2007,8,1
2893,2002,3,1
2893,2003,4,1
2893,2005,5,1
2895,2003,3,1
2896,2007,7,1
2897,2003,3,1
2897,2004,4,1
2897,2005,5,1
2897,2006,6,1
2897,2007,7,1
2898,2003,3,1
2898,2004,4,1
2898,2005,5,1
2898,2006,6,1
2898,2007,7,1
2900,2004,3,1
2900,2005,4,1
2900,2006,5,1
2900,2007,6,1
2901,2004,3,1
2901,2005,4,1
2901,2006,5,1
2901,2007,6,1
2902,2005,3,1
2902,2006,4,1
2902,2007,5,1
2904,2005,3,1
2904,2006,4,1
2904,2007,5,1
2905,2006,3,1
2905,2007,4,1
2906,2006,3,0
2907,2007,3,1
2909,2001,11,1
2909,2002,12,1
2911,2001,12,0
2912,2001,12,0
2913,2001,11,1
2915,2001,10,1
2915,2002,11,1
2915,2003,11,1
2916,2001,10,1
2917,2001,9,1
2919,2001,9,1
2920,2001,9,1
2920,2002,10,1
2920,2003,10,1
2920,2004,12,1
2921,2005,11,1
2922,2001,8,0
2922,2002,9,0
2923,2003,10,0
2923,2004,11,0
2923,2005,12,0
2925,2002,9,1
2926,2001,7,1
2926,2002,8,1
2926,2003,9,1
2926,2004,10,1
2926,2005,10,1
2926,2006,11,1
2927,2001,6,1
2928,2001,7,1
2928,2002,8,1
2928,2003,9,1
2928,2004,10,1
2929,2004,10,1
2929,2005,11,1
2929,2006,12,1
2931,2001,6,1
2931,2002,7,1
2931,2003,8,1
2931,2004,9,1
2932,2001,5,1
2932,2002,6,1
2932,2003,7,1
2932,2004,8,1
2933,2002,7,1
2933,2003,8,1
2934,2002,6,1
2934,2003,7,1
2934,2004,8,1
2935,2003,7,1
2935,2004,8,1
2935,2005,9,1
2935,2006,10,1
2935,2007,11,1
2937,2002,5,1
2937,2003,6,1
2937,2007,10,1
2938,2001,4,1
2938,2002,5,1
2938,2003,6,1
2938,2004,7,1
2938,2005,8,1
2938,2006,9,1
2938,2007,10,1
2939,2001,4,1
2939,2002,5,1
2939,2003,6,1
2939,2004,7,1
2940,2001,4,1
2940,2002,5,1
2940,2003,6,1
2940,2004,7,1
2940,2005,8,1
2940,2006,9,1
2942,2004,6,1
2943,2001,3,1
2943,2002,4,1
2943,2003,5,1
2943,2004,6,1
2943,2005,7,1
2943,2006,8,1
2943,2007,9,1
2944,2002,3,1
2944,2003,4,1
2944,2004,5,1
2944,2005,6,1
2944,2006,7,1
2944,2007,8,1
2946,2002,3,1
2946,2003,4,1
2946,2004,5,1
2946,2005,6,1
2947,2003,4,1
2947,2004,5,1
2947,2005,6,1
2948,2003,3,1
2948,2004,4,1
2948,2005,5,1
2948,2006,6,1
2948,2007,7,1
2949,2003,3,1
2949,2004,4,1
2949,2005,5,1
2949,2006,6,1
2949,2007,7,1
2951,2005,4,1
2951,2006,5,1
2951,2007,6,1
2952,2004,3,1
2952,2005,4,1
2952,2006,5,1
2952,2007,6,1
2953,2004,3,1
2953,2005,4,1
2953,2006,5,1
2953,2007,6,1
2954,2005,4,1
2954,2006,5,1
2955,2005,3,1
2955,2006,4,1
2955,2007,5,1
2956,2005,3,0
2956,2006,4,0
2956,2007,5,0
2957,2006,3,0
2959,2005,3,0
2959,2006,4,0
2959,2007,5,0
2960,2007,3,0
2961,2007,3,0
2964,2001,12,0
2965,2001,12,1
2966,2001,11,0
2966,2002,12,0
2967,2001,10,1
2967,2002,11,1
2967,2003,12,1
2969,2001,10,0
2969,2002,11,0
2969,2003,12,0
2970,2001,9,1
2970,2002,10,1
2970,2003,11,1
2971,2001,9,1
2971,2002,10,1
2971,2003,11,1
2971,2004,12,1
2972,2001,9,0
2972,2002,10,0
2972,2003,11,0
2972,2004,12,0
2973,2002,10,1
2974,2001,8,0
2974,2002,9,0
2974,2003,10,0
2974,2004,11,0
2974,2005,12,0
2975,2001,8,1
2975,2002,9,1
2975,2003,10,1
2975,2004,11,1
2976,2001,8,1
2976,2002,9,1
2976,2003,10,1
2976,2004,11,1
2976,2005,12,1
2977,2001,7,1
2977,2002,8,1
2977,2003,9,1
2977,2004,10,1
2977,2005,11,1
2977,2006,12,1
2979,2001,7,1
2979,2002,8,1
2979,2003,9,1
2979,2004,10,1
2979,2005,11,1
2979,2006,12,1
2980,2004,9,0
2980,2005,10,0
2981,2001,6,1
2981,2002,7,1
2981,2003,8,1
2981,2004,9,1
2981,2005,10,1
2981,2006,11,1
2981,2007,12,1
2983,2001,6,1
2983,2002,7,1
2983,2003,8,1
2983,2004,9,1
2983,2005,10,1
2983,2006,11,1
2983,2007,12,1
2984,2001,6,1
2984,2002,7,1
2984,2003,8,1
2984,2004,9,1
2984,2005,10,1
2984,2006,11,1
2984,2007,12,1
2985,2001,5,1
2985,2002,6,1
2985,2003,7,1
2985,2004,8,1
2985,2005,9,1
2985,2006,10,1
2985,2007,11,1
2986,2001,5,1
2986,2002,6,1
2986,2003,7,1
2986,2004,8,1
2986,2005,9,1
2988,2007,10,1
2989,2001,4,1
2989,2002,5,1
2989,2003,6,1
2989,2004,7,1
2989,2005,8,1
2989,2006,9,1
2990,2001,4,1
2990,2002,5,1
2990,2003,6,1
2990,2004,7,1
2990,2005,8,1
2990,2006,9,1
2990,2007,10,1
2991,2007,9,1
2993,2001,3,1
2993,2002,4,1
2993,2003,5,1
2994,2001,3,0
2994,2002,4,0
2994,2003,5,0
2994,2004,6,0
2995,2002,3,1
2995,2003,4,1
2995,2004,5,1
2995,2005,6,1
2995,2006,7,1
2995,2007,8,1
2996,2002,3,0
2996,2003,4,0
2996,2004,5,0
2996,2005,6,0
2996,2006,7,0
2996,2007,8,0
2997,2002,3,1
2997,2003,4,1
2997,2004,5,1
2997,2007,7,1
2998,2007,8,1
3000,2003,3,1
3000,2004,4,1
3000,2005,5,1
3000,2006,6,1
3000,2007,7,1
3001,2005,5,1
3001,2006,6,1
3001,2007,7,1
3002,2005,3,1
3002,2006,4,1
3002,2007,5,1
3003,2004,3,1
3003,2005,4,1
3003,2006,5,1
3003,2007,6,1
3005,2005,3,0
3005,2006,4,0
3005,2007,5,0
3006,2006,4,1
3006,2007,5,1
3007,2006,3,1
3007,2007,4,1
3008,2006,3,1
3008,2007,4,1
3009,2006,3,0
3009,2007,4,0
3010,2007,3,1
3012,2007,3,1
3014,2001,12,0
3015,2001,12,1
3017,2001,11,1
3018,2001,10,1
3018,2002,11,1
3018,2003,12,1
3019,2002,11,0
3019,2003,12,0
3020,2001,10,0
3020,2002,10,0
3020,2003,11,0
3021,2001,9,1
3021,2002,10,1
3023,2001,9,1
3023,2002,9,1
3023,2003,9,1
3023,2004,10,1
3024,2001,8,1
3024,2002,9,1
3024,2003,10,1
3024,2004,11,1
3024,2005,12,1
3025,2001,8,0
3026,2001,8,0
3027,2001,8,1
3027,2002,9,1
3028,2001,7,1
3029,2001,7,1
3029,2002,8,1
3029,2003,9,1
3031,2001,7,1
3031,2002,8,1
3031,2003,9,1
3032,2001,6,1
3032,2002,7,1
3032,2003,8,1
3032,2004,9,1
3032,2007,12,1
3033,2001,6,1
3033,2002,7,1
3034,2001,6,1
3034,2002,7,1
3034,2003,8,1
3034,2004,9,1
3034,2005,10,1
3036,2001,5,1
3036,2002,6,1
3036,2003,7,1
3036,2004,8,1
3036,2005,9,1
3036,2006,10,1
3036,2007,11,1
3037,2001,5,1
3037,2003,7,1
3037,2004,8,1
3037,2005,9,1
3038,2004,8,1
3040,2001,4,1
3040,2002,5,1
3040,2003,6,1
3040,2004,7,1
3040,2005,8,1
3040,2006,9,1
3040,2007,10,1
3041,2001,4,1
3041,2002,5,1
3041,2003,6,1
3041,2004,7,1
3041,2005,8,1
3041,2006,9,1
3041,2007,10,1
3042,2002,4,1
3042,2003,5,1
3043,2001,3,1
3043,2002,4,1
3043,2003,5,1
3043,2004,6,1
3043,2005,7,1
3043,2006,8,1
3043,2007,9,1
3044,2001,3,0
3044,2002,4,0
3044,2003,5,0
3044,2004,6,0
3044,2005,7,0
3044,2006,8,0
3044,2007,9,0
3045,2001,3,1
3045,2002,4,1
3045,2003,5,1
3045,2004,6,1
3045,2005,7,1
3045,2006,8,1
3045,2007,9,1
3047,2002,3,1
3047,2003,4,1
3047,2004,5,1
3047,2005,6,1
3047,2006,7,1
3047,2007,8,1
3048,2002,3,1
3048,2003,4,1
3048,2004,5,1
3048,2005,6,1
3048,2006,7,1
3048,2007,8,1
3049,2002,3,1
3051,2003,3,1
3051,2004,4,1
3052,2003,3,1
3052,2004,4,1
3052,2005,5,1
3052,2006,6,1
3053,2004,3,1
3053,2005,4,1
3053,2006,5,1
3053,2007,6,1
3054,2004,3,1
3054,2005,4,1
3054,2006,5,1
3054,2007,6,1
3055,2004,3,1
3055,2005,4,1
3055,2006,5,1
3055,2007,6,1
3057,2005,3,1
3057,2006,4,1
3057,2007,5,1
3058,2005,3,1
3058,2006,4,1
3058,2007,5,1
3059,2006,3,1
3059,2007,4,1
3060,2006,3,1
3060,2007,4,1
3062,2007,3,1
3063,2007,3,1
3066,2001,12,1
3067,2001,11,0
3067,2002,12,0
3068,2001,11,1
3068,2002,12,1
3070,2001,10,1
3070,2002,11,1
3070,2003,12,1
3071,2001,10,1
3071,2002,11,1
3072,2003,11,1
3074,2001,9,1
3074,2002,10,1
3074,2003,10,1
3074,2004,11,1
3075,2001,9,1
3075,2002,10,1
3075,2003,11,1
3075,2004,12,1
3076,2001,8,1
3076,2002,9,1
3077,2001,8,1
3077,2002,9,1
3077,2003,10,1
3077,2004,11,1
3077,2005,12,1
3079,2003,10,0
3079,2004,11,0
3079,2005,12,0
3080,2001,6,1
3080,2002,7,1
3080,2003,8,1
3080,2004,9,1
3080,2005,10,1
3081,2002,9,0
3082,2001,7,1
3082,2002,8,1
3082,2003,9,1
3082,2004,10,1
3082,2005,11,1
3082,2006,12,1
3083,2004,10,1
3083,2005,11,1
3084,2001,6,1
3084,2002,7,1
3086,2002,7,1
3086,2003,8,1
3086,2004,9,1
3086,2005,10,1
3086,2006,11,1
3087,2003,7,1
3087,2004,8,1
3087,2005,9,1
3087,2006,10,1
3087,2007,11,1
3088,2001,5,1
3088,2002,6,1
3088,2003,7,1
3088,2004,8,1
3088,2005,9,1
3088,2007,11,1
3089,2001,5,1
3089,2002,6,1
3089,2003,7,1
3089,2004,8,1
3089,2005,9,1
3089,2006,10,1
3089,2007,11,1
3091,2006,10,1
3091,2007,11,1
3092,2001,4,1
3092,2002,5,1
3092,2003,6,1
3092,2004,7,1
3092,2005,8,1
3092,2006,9,1
3092,2007,10,1
3093,2002,5,0
3093,2003,6,0
3093,2004,7,0
3093,2005,8,0
3093,2006,9,0
3093,2007,10,0
3094,2001,4,1
3095,2001,4,1
3095,2002,5,1
3095,2003,6,1
3095,2004,7,1
3095,2005,8,1
3095,2006,9,1
3095,2007,10,1
3096,2001,3,1
3096,2002,4,1
3096,2003,5,1
3096,2004,6,1
3096,2005,7,1
3096,2006,8,1
3096,2007,9,1
3098,2001,3,1
3098,2002,4,1
3098,2003,5,1
3098,2004,6,1
3098,2005,7,1
3098,2006,8,1
3098,2007,9,1
3099,2001,3,1
3099,2002,4,1
3099,2003,5,1
3099,2004,6,1
3099,2005,7,1
3100,2002,3,0
3100,2003,4,0
3100,2004,5,0
3100,2005,6,0
3101,2003,3,1
3101,2004,4,1
3101,2005,5,1
3101,2006,6,1
3102,2002,3,1
3102,2003,4,1
3104,2007,7,0
3105,2004,3,1
3105,2005,4,1
3105,2006,5,1
3105,2007,6,1
3106,2004,3,1
3106,2005,4,1
3107,2004,3,1
3107,2005,4,1
3107,2006,5,1
3107,2007,6,1
3109,2005,3,1
3109,2006,4,1
3109,2007,5,1
3110,2005,3,1
3110,2006,4,1
3110,2007,5,1
3111,2005,3,1
3111,2006,4,1
3111,2007,5,1
3113,2001,11,1
3113,2002,12,1
3114,2001,7,1
3114,2002,8,1
3114,2003,9,1
3115,2001,7,1
3115,2002,8,1
3115,2003,9,1
3115,2004,10,1
3115,2005,10,1
3115,2006,11,1
3117,2001,7,0
3117,2002,8,0
3117,2003,9,0
3118,2001,3,1
3118,2002,4,1
3118,2003,5,1
3118,2004,6,1
3118,2007,9,1
3119,2005,7,1
3119,2006,8,1
3120,2001,3,1
3120,2003,5,1
3120,2004,6,1
3120,2005,7,1
3120,2006,8,1
3121,2004,6,1
3121,2005,7,1
3122,2005,3,1
3122,2006,4,1
3122,2007,5,1
3123,2005,3,1
3123,2006,4,1
3123,2007,5,1
3124,2006,3,1
3124,2007,4,1
3126,2006,3,1
3126,2007,4,1
3127,2006,3,1
3127,2007,4,1
3128,2007,3,1
3129,2007,3,1
3132,2001,12,1
3133,2001,11,1
3133,2002,12,1
3134,2001,10,1
3134,2002,12,1
3135,2001,10,1
3135,2002,10,1
3135,2003,12,1
3137,2001,9,1
3137,2002,10,1
3137,2003,11,1
3137,2004,12,1
3138,2001,9,1
3138,2002,9,1
3139,2001,9,1
3139,2002,10,1
3139,2003,11,1
3139,2004,12,1
3140,2001,9,0
3140,2002,10,0
3141,2001,9,1
3141,2002,10,1
3142,2002,9,0
3142,2004,11,0
3142,2005,11,0
3144,2004,10,1
3144,2005,11,1
3144,2006,12,1
3145,2001,8,1
3145,2002,9,1
3145,2003,10,1
3145,2004,11,1
3145,2005,12,1
3146,2005,12,0
3146,2006,11,0
3147,2001,7,1
3147,2002,8,1
3147,2003,9,1
3147,2004,10,1
3147,2005,11,1
3147,2006,12,1
3148,2001,7,1
3148,2002,8,1
3148,2003,9,1
3149,2001,7,1
3149,2002,8,1
3151,2001,6,1
3151,2002,7,1
3151,2003,8,1
3151,2004,9,1
3152,2001,6,1
3152,2002,7,1
3152,2003,8,1
3152,2004,9,1
3152,2005,10,1
3152,2006,10,1
3152,2007,11,1
3153,2001,5,1
3153,2002,6,1
3153,2003,7,1
3153,2004,8,1
3153,2005,9,1
3153,2006,10,1
3153,2007,11,1
3155,2001,5,1
3155,2002,6,1
3156,2001,5,1
3156,2002,6,1
3156,2003,7,1
3156,2004,8,1
3156,2005,9,1
3157,2001,5,1
3157,2002,6,1
3157,2003,7,1
3157,2004,8,1
3157,2005,9,1
3157,2006,10,1
3157,2007,11,1
3159,2001,4,1
3159,2002,5,1
3159,2003,6,1
3159,2004,7,1
3159,2005,8,1
3159,2006,9,1
3160,2002,5,1
3160,2003,6,1
3160,2006,9,1
3161,2001,4,1
3161,2002,5,1
3161,2003,6,1
3161,2004,7,1
3161,2005,8,1
3161,2006,9,1
3161,2007,10,1
3162,2001,3,1
3162,2002,4,1
3162,2003,5,1
3162,2004,6,1
3162,2005,7,1
3162,2006,8,1
3162,2007,9,1
3163,2001,3,1
3163,2002,4,1
3163,2003,5,1
3163,2004,6,1
3163,2005,7,1
3163,2006,8,1
3163,2007,9,1
3164,2001,3,1
3164,2002,4,1
3166,2002,3,0
3166,2003,4,0
3166,2004,5,0
3166,2005,6,0
3167,2003,4,1
3167,2004,5,1
3167,2005,6,1
3167,2006,7,1
3167,2007,8,1
3168,2007,8,1
3169,2003,3,1
3169,2004,4,1
3169,2005,5,1
3169,2006,6,1
3169,2007,7,1
3171,2004,3,1
3171,2005,4,1
3171,2006,5,1
3171,2007,6,1
3172,2004,3,1
3172,2005,4,1
3172,2006,5,1
3173,2004,3,1
3173,2005,4,1
3173,2006,5,1
3173,2007,6,1
3174,2005,3,1
3174,2006,4,1
3174,2007,5,1
3175,2005,3,1
3177,2006,3,1
3177,2007,4,1
3178,2006,3,1
3178,2007,4,1
3179,2006,3,0
3179,2007,4,0
3181,2007,3,1
3184,2001,12,1
3186,2001,10,1
3186,2002,12,1
3187,2001,10,1
3187,2002,11,1
3187,2003,12,1
3188,2001,10,1
3188,2002,11,1
3188,2003,11,1
3190,2001,9,1
3190,2002,10,1
3190,2003,11,1
3191,2002,10,1
3192,2001,9,1
3192,2002,10,1
3192,2003,10,1
3193,2001,9,1
3193,2002,10,1
3193,2003,11,1
3193,2004,12,1
3194,2001,8,1
3196,2001,8,1
3196,2002,9,1
3196,2004,11,1
3196,2005,12,1
3197,2006,11,0
3198,2001,7,1
3198,2002,8,1
3199,2004,10,0
3199,2005,10,0
3199,2006,11,0
3201,2001,7,1
3201,2002,8,1
3201,2003,9,1
3201,2004,10,1
3201,2005,11,1
3201,2006,12,1
3202,2001,5,1
3202,2002,6,1
3202,2003,7,1
3202,2004,8,1
3203,2001,6,1
3203,2002,7,1
3203,2003,8,1
3203,2004,9,1
3205,2001,6,0
3205,2003,8,0
3205,2004,9,0
3205,2005,10,0
3205,2006,11,0
3205,2007,12,0
3206,2001,5,1
3206,2002,6,1
3206,2003,7,1
3206,2004,8,1
3206,2005,9,1
3206,2006,10,1
3207,2001,5,1
3207,2002,6,1
3207,2003,7,1
3207,2004,8,1
3207,2005,9,1
3207,2006,9,1
3207,2007,9,1
3208,2004,8,1
3208,2005,9,1
3208,2006,10,1
3209,2001,5,1
3209,2002,6,1
3209,2003,7,1
3209,2004,8,1
3209,2005,9,1
3209,2006,10,1
3209,2007,11,1
3211,2001,4,1
3211,2002,5,1
3211,2003,6,1
3211,2004,7,1
3211,2005,8,1
3211,2006,9,1
3211,2007,10,1
3212,2001,4,1
3212,2002,5,1
3212,2003,6,1
3213,2001,4,1
3213,2002,5,1
3213,2003,6,1
3214,2001,3,1
3214,2002,4,1
3214,2003,5,1
3214,2004,6,1
3214,2005,7,1
3214,2006,8,1
3214,2007,9,1
3216,2005,7,1
3216,2006,8,1
3216,2007,9,1
3217,2002,3,1
3217,2003,4,1
3217,2004,5,1
3217,2005,6,1
3217,2006,7,1
3217,2007,8,1
3218,2002,3,1
3218,2003,4,1
3218,2004,5,1
3218,2005,6,1
3219,2002,3,1
3219,2003,4,1
3219,2004,5,1
3219,2005,6,1
3219,2006,7,1
3219,2007,8,1
3221,2004,4,1
3221,2005,5,1
3221,2006,6,1
3221,2007,7,1
3222,2003,3,1
3222,2004,4,1
3222,2005,5,1
3222,2006,6,1
3222,2007,7,1
3223,2005,4,1
3223,2006,5,1
3225,2004,3,1
3225,2005,4,1
3225,2006,5,1
3225,2007,6,1
3226,2005,3,1
3226,2006,4,1
3226,2007,5,1
3227,2005,3,1
3227,2006,4,1
3228,2005,3,0
3228,2006,4,0
3228,2007,5,0
3229,2005,3,1
3229,2006,4,1
3229,2007,5,1
3230,2006,3,1
3230,2007,4,1
3232,2007,3,0
3233,2007,3,1
3237,2001,12,0
3238,2001,11,1
3238,2002,12,1
3239,2001,10,1
3239,2002,11,1
3239,2003,12,1
3240,2002,11,1
3241,2002,11,0
3241,2003,12,0
3243,2002,10,1
3243,2003,11,1
3243,2004,12,1
3244,2001,9,0
3244,2002,10,0
3244,2003,10,0
3244,2004,12,0
3245,2001,9,1
3245,2002,10,1
3245,2003,11,1
3245,2004,12,1
3246,2001,8,1
3246,2002,9,1
3246,2003,10,1
3246,2004,11,1
3246,2005,12,1
3247,2001,8,1
3247,2002,9,1
3247,2003,10,1
3249,2001,7,1
3249,2002,8,1
3249,2003,9,1
3249,2004,10,1
3249,2005,11,1
3249,2006,11,1
3250,2001,7,1
3250,2002,8,1
3250,2003,9,1
3250,2005,11,1
3251,2002,9,0
3252,2005,10,0
3253,2001,7,1
3253,2002,8,1
3253,2003,9,1
3253,2004,10,1
3253,2005,11,1
3255,2001,6,0
3255,2002,7,0
3255,2003,8,0
3255,2004,9,0
3255,2005,10,0
3255,2006,11,0
3256,2003,8,1
3256,2004,9,1
3257,2001,6,1
3257,2002,7,1
3257,2003,8,1
3257,2004,9,1
3257,2005,10,1
3258,2001,5,0
3258,2002,6,0
3259,2001,5,1
3259,2002,6,1
3259,2003,7,1
3259,2004,8,1
3259,2005,9,1
3259,2006,10,1
3259,2007,10,1
3260,2001,5,1
3260,2002,6,1
3260,2003,7,1
3260,2004,8,1
3262,2001,4,1
3262,2002,5,1
3262,2003,6,1
3262,2004,7,1
3262,2005,8,1
3262,2006,9,1
3262,2007,10,1
3263,2001,4,1
3263,2002,5,1
3263,2003,6,1
3263,2004,7,1
3263,2005,8,1
3263,2006,9,1
3263,2007,10,1
3264,2006,10,1
3264,2007,10,1
3265,2001,4,1
3265,2002,5,1
3265,2003,6,1
3265,2004,7,1
3265,2005,8,1
3265,2006,9,1
3265,2007,10,1
3266,2004,7,1
3266,2005,8,1
3266,2006,9,1
3266,2007,10,1
3268,2001,3,1
3268,2002,4,1
3268,2003,5,1
3268,2004,6,1
3268,2005,7,1
3268,2006,8,1
3268,2007,9,1
3269,2003,5,1
3269,2004,6,1
3270,2003,4,1
3270,2004,5,1
3270,2005,6,1
3270,2006,7,1
3270,2007,8,1
3272,2002,3,1
3272,2003,4,1
3272,2004,5,1
3272,2005,6,1
3272,2006,7,1
3272,2007,8,1
3273,2004,5,1
3273,2005,6,1
3273,2006,7,1
3273,2007,8,1
3274,2003,3,1
3274,2004,4,1
3274,2005,5,1
3274,2006,6,1
3274,2007,7,1
3275,2003,3,1
3275,2004,4,1
3275,2005,5,1
3275,2006,6,1
3275,2007,7,1
3276,2007,7,0
3277,2004,3,0
3277,2005,4,0
3277,2006,5,0
3277,2007,6,0
3279,2004,3,1
3279,2005,4,1
3279,2006,5,1
3279,2007,6,1
3280,2005,3,1
3280,2006,4,1
3280,2007,5,1
3281,2005,3,1
3281,2006,4,1
3281,2007,5,1
3282,2006,3,1
3284,2006,3,1
3284,2007,4,1
3285,2007,4,1
3286,2007,3,0
3289,2001,11,1
3289,2002,12,1
3290,2001,11,1
3290,2002,12,1
3291,2001,11,1
3291,2002,12,1
3292,2001,11,1
3292,2002,12,1
3293,2001,10,1
3294,2001,9,1
3297,2001,9,0
3297,2002,10,0
3298,2001,9,1
3298,2002,10,1
3298,2003,11,1
3298,2004,12,1
3299,2001,8,1
3299,2002,9,1
3299,2003,10,1
3299,2004,11,1
3299,2005,12,1
3301,2001,8,1
3301,2002,9,1
3301,2003,10,1
3301,2004,11,1
3302,2003,9,1
3302,2004,10,1
3303,2001,7,1
3303,2002,8,1
3303,2003,9,1
3303,2005,11,1
3303,2006,11,1
3303,2007,12,1
3305,2001,7,1
3305,2002,8,1
3305,2003,9,1
3305,2004,10,1
3305,2005,11,1
3305,2006,12,1
3306,2001,6,1
3306,2002,7,1
3306,2003,8,1
3306,2004,9,1
3306,2005,10,1
3306,2006,11,1
3306,2007,12,1
3307,2001,6,1
3307,2002,7,1
3307,2003,8,1
3307,2004,9,1
3307,2005,10,1
3307,2006,11,1
3308,2004,9,1
3308,2005,10,1
3308,2006,11,1
3308,2007,12,1
3310,2002,7,1
3310,2003,8,1
3310,2004,9,1
3310,2006,10,1
3310,2007,12,1
3311,2001,5,1
3311,2002,6,1
3311,2003,7,1
3311,2004,8,1
3311,2005,9,1
3311,2006,10,1
3312,2005,8,1
3312,2006,9,1
3314,2003,7,1
3314,2004,8,1
3314,2005,9,1
3315,2001,3,1
3315,2002,4,1
3315,2005,7,1
3315,2006,8,1
3315,2007,9,1
3316,2001,4,1
3316,2002,5,1
3316,2003,6,1
3316,2004,7,1
3316,2005,8,1
3316,2006,9,1
3316,2007,10,1
3317,2001,3,1
3317,2002,4,1
3317,2005,7,1
3317,2006,8,1
3317,2007,9,1
3318,2001,3,1
3318,2002,4,1
3318,2003,5,1
3318,2004,6,1
3318,2005,7,1
3318,2006,8,1
3318,2007,9,1
3319,2001,3,1
3319,2002,3,1
3319,2003,4,1
3319,2004,5,1
3319,2005,6,1
3319,2006,7,1
3319,2007,8,1
3321,2001,3,1
3321,2002,4,1
3321,2003,5,1
3321,2004,6,1
3321,2005,7,1
3322,2002,3,1
3322,2003,4,1
3322,2004,5,1
3322,2005,6,1
3322,2006,7,1
3322,2007,8,1
3323,2002,3,1
3323,2003,4,1
3323,2004,5,1
3323,2005,6,1
3323,2006,7,1
3323,2007,8,1
3325,2002,3,1
3325,2003,4,1
3325,2004,5,1
3325,2005,6,1
3326,2003,3,1
3326,2004,4,1
3326,2005,5,1
3326,2006,6,1
3326,2007,7,1
3327,2003,3,1
3327,2004,4,1
3327,2005,5,1
3327,2006,6,1
3327,2007,7,1
3328,2003,3,1
3328,2004,4,1
3328,2005,5,1
3328,2006,6,1
3328,2007,7,1
3330,2004,3,1
3330,2005,4,1
3330,2006,5,1
3330,2007,6,1
3331,2004,3,1
3331,2006,4,1
3332,2004,3,1
3332,2005,4,1
3332,2006,5,1
3334,2006,3,1
3335,2006,4,1
3336,2006,3,1
3337,2006,3,1
3337,2007,4,1
3339,2007,3,1
3340,2007,3,1
3342,2001,10,1
3342,2002,11,1
3342,2003,12,1
